,org:resource,lifecycle:transition,concept:name,time:timestamp,REG_DATE,case:concept:name,Request loan amount,Case length in calendar days,activity_count,average_cancellation,average_resource,bounded_existence_O_ACCEPTED,four_eye_principle_O_CREATED_O_ACCEPTED
196885,11049.0,COMPLETE,Receive documents from client,2012-02-02 10:50:54,2012-01-25 11:01:19.001000+01:00,203835,35000,21.0,5,0,3,0,0
196912,10972.0,COMPLETE,Approve loan request,2012-02-16 11:08:46,2012-01-25 11:01:19.001000+01:00,203835,35000,21.0,5,0,3,0,0
197010,10861.0,COMPLETE,Loan requested,2012-01-25 12:36:51,2012-01-25 11:19:36.726000+01:00,203844,8500,19.0,5,0,3,0,0
197012,10861.0,COMPLETE,Create loan offer,2012-01-25 12:36:52,2012-01-25 11:19:36.726000+01:00,203844,8500,19.0,5,0,3,0,0
197013,10861.0,COMPLETE,Sent loan offer to client,2012-01-25 12:36:52,2012-01-25 11:19:36.726000+01:00,203844,8500,19.0,5,0,3,0,0
197021,10899.0,COMPLETE,Receive documents from client,2012-02-07 09:58:05,2012-01-25 11:19:36.726000+01:00,203844,8500,19.0,5,0,3,0,0
197055,10609.0,COMPLETE,Approve loan request,2012-02-13 16:18:28,2012-01-25 11:19:36.726000+01:00,203844,8500,19.0,5,0,3,0,0
197090,10982.0,COMPLETE,Loan requested,2012-01-25 11:27:58,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197091,10982.0,COMPLETE,Create loan offer,2012-01-25 11:27:59,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197092,10982.0,COMPLETE,Sent loan offer to client,2012-01-25 11:27:59,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197100,10861.0,COMPLETE,Cancel loan request,2012-02-01 11:28:09,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197101,10861.0,COMPLETE,Loan requested,2012-02-01 11:28:09,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197102,10861.0,COMPLETE,Create loan offer,2012-02-01 11:28:11,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197103,10861.0,COMPLETE,Sent loan offer to client,2012-02-01 11:28:11,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197109,10899.0,COMPLETE,Receive documents from client,2012-02-13 12:41:43,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197115,10138.0,COMPLETE,Approve loan request,2012-02-15 08:46:18,2012-01-25 11:23:07.170000+01:00,203850,5250,20.0,9,1,4,0,0
197273,11000.0,COMPLETE,Loan requested,2012-01-25 13:05:42,2012-01-25 12:56:47.790000+01:00,203886,16000,11.0,5,0,3,0,0
197274,11000.0,COMPLETE,Create loan offer,2012-01-25 13:05:43,2012-01-25 12:56:47.790000+01:00,203886,16000,11.0,5,0,3,0,0
197275,11000.0,COMPLETE,Sent loan offer to client,2012-01-25 13:05:43,2012-01-25 12:56:47.790000+01:00,203886,16000,11.0,5,0,3,0,0
197279,11049.0,COMPLETE,Receive documents from client,2012-01-31 12:28:28,2012-01-25 12:56:47.790000+01:00,203886,16000,11.0,5,0,3,0,0
197283,10972.0,COMPLETE,Approve loan request,2012-02-06 11:46:41,2012-01-25 12:56:47.790000+01:00,203886,16000,11.0,5,0,3,0,0
197319,11019.0,COMPLETE,Loan requested,2012-01-25 18:44:36,2012-01-25 13:01:44.016000+01:00,203892,13000,14.0,5,0,3,0,0
197321,11019.0,COMPLETE,Create loan offer,2012-01-25 18:44:38,2012-01-25 13:01:44.016000+01:00,203892,13000,14.0,5,0,3,0,0
197322,11019.0,COMPLETE,Sent loan offer to client,2012-01-25 18:44:38,2012-01-25 13:01:44.016000+01:00,203892,13000,14.0,5,0,3,0,0
197330,11049.0,COMPLETE,Receive documents from client,2012-02-06 11:07:50,2012-01-25 13:01:44.016000+01:00,203892,13000,14.0,5,0,3,0,0
197334,10809.0,COMPLETE,Approve loan request,2012-02-09 14:03:12,2012-01-25 13:01:44.016000+01:00,203892,13000,14.0,5,0,3,0,0
197762,11121.0,COMPLETE,Loan requested,2012-01-26 11:37:28,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197764,11121.0,COMPLETE,Create loan offer,2012-01-26 11:37:31,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197765,11121.0,COMPLETE,Sent loan offer to client,2012-01-26 11:37:31,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197771,11121.0,COMPLETE,Cancel loan request,2012-01-26 11:55:44,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197772,11121.0,COMPLETE,Loan requested,2012-01-26 11:55:44,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197773,11121.0,COMPLETE,Create loan offer,2012-01-26 11:55:46,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197774,11121.0,COMPLETE,Sent loan offer to client,2012-01-26 11:55:46,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197778,11121.0,COMPLETE,Loan requested,2012-01-26 11:57:57,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197779,11121.0,COMPLETE,Cancel loan request,2012-01-26 11:57:57,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197780,11121.0,COMPLETE,Create loan offer,2012-01-26 11:57:59,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197781,11121.0,COMPLETE,Sent loan offer to client,2012-01-26 11:57:59,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197787,10863.0,COMPLETE,Cancel loan request,2012-02-01 11:54:40,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197788,10863.0,COMPLETE,Loan requested,2012-02-01 11:54:40,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197789,10863.0,COMPLETE,Create loan offer,2012-02-01 11:54:41,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197790,10863.0,COMPLETE,Sent loan offer to client,2012-02-01 11:54:41,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197798,11259.0,COMPLETE,Receive documents from client,2012-02-15 14:20:52,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197815,10138.0,COMPLETE,Approve loan request,2012-02-17 16:03:53,2012-01-25 15:14:08.613000+01:00,203964,6000,22.0,17,3,4,0,0
197943,11019.0,COMPLETE,Loan requested,2012-01-25 19:03:59,2012-01-25 16:42:03.507000+01:00,203991,15000,13.0,5,0,3,0,0
197945,11019.0,COMPLETE,Create loan offer,2012-01-25 19:04:00,2012-01-25 16:42:03.507000+01:00,203991,15000,13.0,5,0,3,0,0
197946,11019.0,COMPLETE,Sent loan offer to client,2012-01-25 19:04:00,2012-01-25 16:42:03.507000+01:00,203991,15000,13.0,5,0,3,0,0
197952,11049.0,COMPLETE,Receive documents from client,2012-02-02 10:41:52,2012-01-25 16:42:03.507000+01:00,203991,15000,13.0,5,0,3,0,0
197958,10138.0,COMPLETE,Approve loan request,2012-02-08 12:57:04,2012-01-25 16:42:03.507000+01:00,203991,15000,13.0,5,0,3,0,0
198263,11202.0,COMPLETE,Loan requested,2012-01-26 09:47:21,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198265,11202.0,COMPLETE,Create loan offer,2012-01-26 09:48:13,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198266,11202.0,COMPLETE,Sent loan offer to client,2012-01-26 09:48:13,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198270,11203.0,COMPLETE,Loan requested,2012-01-27 18:46:04,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198271,11203.0,COMPLETE,Cancel loan request,2012-01-27 18:46:04,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198272,11203.0,COMPLETE,Create loan offer,2012-01-27 18:46:05,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198273,11203.0,COMPLETE,Sent loan offer to client,2012-01-27 18:46:06,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198279,10899.0,COMPLETE,Receive documents from client,2012-02-06 10:21:12,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198287,10972.0,COMPLETE,Approve loan request,2012-02-09 15:47:50,2012-01-25 20:24:22.704000+01:00,204042,27000,14.0,9,1,4,0,0
198353,10935.0,COMPLETE,Loan requested,2012-01-27 10:38:43,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198355,10935.0,COMPLETE,Create loan offer,2012-01-27 10:38:45,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198356,10935.0,COMPLETE,Sent loan offer to client,2012-01-27 10:38:45,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198360,11202.0,COMPLETE,Cancel loan request,2012-02-02 19:53:02,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198361,11202.0,COMPLETE,Loan requested,2012-02-02 19:53:02,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198362,11202.0,COMPLETE,Create loan offer,2012-02-02 19:53:50,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198363,11202.0,COMPLETE,Sent loan offer to client,2012-02-02 19:53:50,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198369,10899.0,COMPLETE,Receive documents from client,2012-02-08 10:53:47,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198373,11289.0,COMPLETE,Approve loan request,2012-02-10 15:42:21,2012-01-25 20:50:06.719000+01:00,204048,15000,14.0,9,1,4,0,0
198437,10932.0,COMPLETE,Loan requested,2012-01-26 11:18:47,2012-01-25 21:24:12.631000+01:00,204060,8000,10.0,5,0,3,0,0
198439,10932.0,COMPLETE,Create loan offer,2012-01-26 11:18:49,2012-01-25 21:24:12.631000+01:00,204060,8000,10.0,5,0,3,0,0
198440,10932.0,COMPLETE,Sent loan offer to client,2012-01-26 11:18:49,2012-01-25 21:24:12.631000+01:00,204060,8000,10.0,5,0,3,0,0
198444,11259.0,COMPLETE,Receive documents from client,2012-02-01 16:46:01,2012-01-25 21:24:12.631000+01:00,204060,8000,10.0,5,0,3,0,0
198456,10609.0,COMPLETE,Approve loan request,2012-02-06 08:04:20,2012-01-25 21:24:12.631000+01:00,204060,8000,10.0,5,0,3,0,0
198475,11000.0,COMPLETE,Loan requested,2012-01-26 11:38:42,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198477,11000.0,COMPLETE,Create loan offer,2012-01-26 11:38:44,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198478,11000.0,COMPLETE,Sent loan offer to client,2012-01-26 11:38:44,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198482,10935.0,COMPLETE,Cancel loan request,2012-01-27 17:12:25,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198483,10935.0,COMPLETE,Loan requested,2012-01-27 17:12:25,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198484,10935.0,COMPLETE,Create loan offer,2012-01-27 17:12:28,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198485,10935.0,COMPLETE,Sent loan offer to client,2012-01-27 17:12:28,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198489,11259.0,COMPLETE,Receive documents from client,2012-02-03 14:51:00,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198494,10629.0,COMPLETE,Approve loan request,2012-02-08 08:04:30,2012-01-25 21:29:13.126000+01:00,204063,12000,12.0,9,1,4,0,0
198864,11000.0,COMPLETE,Loan requested,2012-01-26 09:56:51,2012-01-26 09:51:02.285000+01:00,204137,12500,15.0,5,0,3,0,0
198866,11000.0,COMPLETE,Create loan offer,2012-01-26 09:56:53,2012-01-26 09:51:02.285000+01:00,204137,12500,15.0,5,0,3,0,0
198867,11000.0,COMPLETE,Sent loan offer to client,2012-01-26 09:56:53,2012-01-26 09:51:02.285000+01:00,204137,12500,15.0,5,0,3,0,0
198879,10899.0,COMPLETE,Receive documents from client,2012-02-06 10:54:57,2012-01-26 09:51:02.285000+01:00,204137,12500,15.0,5,0,3,0,0
198888,10138.0,COMPLETE,Approve loan request,2012-02-10 10:33:51,2012-01-26 09:51:02.285000+01:00,204137,12500,15.0,5,0,3,0,0
198897,11000.0,COMPLETE,Loan requested,2012-01-26 11:51:37,2012-01-26 10:04:28.239000+01:00,204140,6000,15.0,5,0,3,0,0
198898,11000.0,COMPLETE,Create loan offer,2012-01-26 11:51:38,2012-01-26 10:04:28.239000+01:00,204140,6000,15.0,5,0,3,0,0
198899,11000.0,COMPLETE,Sent loan offer to client,2012-01-26 11:51:38,2012-01-26 10:04:28.239000+01:00,204140,6000,15.0,5,0,3,0,0
198909,10899.0,COMPLETE,Receive documents from client,2012-02-08 10:42:54,2012-01-26 10:04:28.239000+01:00,204140,6000,15.0,5,0,3,0,0
198916,10609.0,COMPLETE,Approve loan request,2012-02-10 13:58:15,2012-01-26 10:04:28.239000+01:00,204140,6000,15.0,5,0,3,0,0
198935,10909.0,COMPLETE,Loan requested,2012-01-26 10:41:20,2012-01-26 10:34:40.507000+01:00,204149,15000,14.0,5,0,3,0,0
198936,10909.0,COMPLETE,Create loan offer,2012-01-26 10:42:08,2012-01-26 10:34:40.507000+01:00,204149,15000,14.0,5,0,3,0,0
198937,10909.0,COMPLETE,Sent loan offer to client,2012-01-26 10:42:08,2012-01-26 10:34:40.507000+01:00,204149,15000,14.0,5,0,3,0,0
198941,11049.0,COMPLETE,Receive documents from client,2012-02-02 11:32:11,2012-01-26 10:34:40.507000+01:00,204149,15000,14.0,5,0,3,0,0
198953,10138.0,COMPLETE,Approve loan request,2012-02-09 17:45:04,2012-01-26 10:34:40.507000+01:00,204149,15000,14.0,5,0,3,0,0
199014,11121.0,COMPLETE,Loan requested,2012-01-26 12:44:01,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199015,11121.0,COMPLETE,Create loan offer,2012-01-26 12:44:02,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199016,11121.0,COMPLETE,Sent loan offer to client,2012-01-26 12:44:02,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199020,11202.0,COMPLETE,Loan requested,2012-01-27 15:28:40,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199021,11202.0,COMPLETE,Cancel loan request,2012-01-27 15:28:40,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199022,11202.0,COMPLETE,Create loan offer,2012-01-27 15:28:42,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199023,11202.0,COMPLETE,Sent loan offer to client,2012-01-27 15:28:42,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199027,11049.0,COMPLETE,Receive documents from client,2012-01-31 12:29:00,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199033,10138.0,COMPLETE,Loan requested,2012-02-03 11:28:34,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199034,10138.0,COMPLETE,Cancel loan request,2012-02-03 11:28:34,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199035,10138.0,COMPLETE,Create loan offer,2012-02-03 11:29:22,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199036,10138.0,COMPLETE,Sent loan offer to client,2012-02-03 11:29:22,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199041,10138.0,COMPLETE,Approve loan request,2012-02-03 11:33:16,2012-01-26 11:04:09.380000+01:00,204158,16000,7.0,13,2,4,0,1
199110,11202.0,COMPLETE,Loan requested,2012-01-26 12:58:20,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199111,11202.0,COMPLETE,Create loan offer,2012-01-26 12:58:22,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199112,11202.0,COMPLETE,Sent loan offer to client,2012-01-26 12:58:22,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199116,11202.0,COMPLETE,Cancel loan request,2012-01-26 13:02:07,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199117,11202.0,COMPLETE,Loan requested,2012-01-26 13:02:07,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199118,11202.0,COMPLETE,Create loan offer,2012-01-26 13:02:08,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199119,11202.0,COMPLETE,Sent loan offer to client,2012-01-26 13:02:08,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199131,11121.0,COMPLETE,Loan requested,2012-02-15 13:18:48,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199132,11121.0,COMPLETE,Cancel loan request,2012-02-15 13:18:48,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199133,11121.0,COMPLETE,Create loan offer,2012-02-15 13:18:49,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199134,11121.0,COMPLETE,Sent loan offer to client,2012-02-15 13:18:49,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199140,11259.0,COMPLETE,Receive documents from client,2012-02-23 10:21:37,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199145,10138.0,COMPLETE,Approve loan request,2012-02-24 15:34:35,2012-01-26 12:03:40.028000+01:00,204185,15000,29.0,13,2,4,0,0
199324,11003.0,COMPLETE,Loan requested,2012-01-26 16:25:02,2012-01-26 13:21:29.689000+01:00,204203,7500,7.0,5,0,3,0,0
199325,11003.0,COMPLETE,Create loan offer,2012-01-26 16:25:04,2012-01-26 13:21:29.689000+01:00,204203,7500,7.0,5,0,3,0,0
199326,11003.0,COMPLETE,Sent loan offer to client,2012-01-26 16:25:04,2012-01-26 13:21:29.689000+01:00,204203,7500,7.0,5,0,3,0,0
199330,10899.0,COMPLETE,Receive documents from client,2012-02-01 13:42:11,2012-01-26 13:21:29.689000+01:00,204203,7500,7.0,5,0,3,0,0
199338,10609.0,COMPLETE,Approve loan request,2012-02-03 13:59:19,2012-01-26 13:21:29.689000+01:00,204203,7500,7.0,5,0,3,0,0
199489,11169.0,COMPLETE,Loan requested,2012-01-26 16:26:42,2012-01-26 15:58:28.368000+01:00,204257,5000,10.0,5,0,3,0,0
199491,11169.0,COMPLETE,Create loan offer,2012-01-26 16:26:45,2012-01-26 15:58:28.368000+01:00,204257,5000,10.0,5,0,3,0,0
199492,11169.0,COMPLETE,Sent loan offer to client,2012-01-26 16:26:45,2012-01-26 15:58:28.368000+01:00,204257,5000,10.0,5,0,3,0,0
199498,10228.0,COMPLETE,Receive documents from client,2012-01-31 10:24:31,2012-01-26 15:58:28.368000+01:00,204257,5000,10.0,5,0,3,0,0
199530,10809.0,COMPLETE,Approve loan request,2012-02-06 13:17:04,2012-01-26 15:58:28.368000+01:00,204257,5000,10.0,5,0,3,0,0
199563,11122.0,COMPLETE,Loan requested,2012-01-26 17:38:17,2012-01-26 17:30:02.115000+01:00,204272,15000,12.0,5,0,3,0,0
199565,11122.0,COMPLETE,Create loan offer,2012-01-26 17:38:19,2012-01-26 17:30:02.115000+01:00,204272,15000,12.0,5,0,3,0,0
199566,11122.0,COMPLETE,Sent loan offer to client,2012-01-26 17:38:19,2012-01-26 17:30:02.115000+01:00,204272,15000,12.0,5,0,3,0,0
199572,10899.0,COMPLETE,Receive documents from client,2012-02-02 14:04:14,2012-01-26 17:30:02.115000+01:00,204272,15000,12.0,5,0,3,0,0
199576,10138.0,COMPLETE,Approve loan request,2012-02-08 13:57:38,2012-01-26 17:30:02.115000+01:00,204272,15000,12.0,5,0,3,0,0
199638,10982.0,COMPLETE,Loan requested,2012-01-26 20:14:02,2012-01-26 18:21:40.203000+01:00,204284,15000,11.0,5,0,3,0,0
199639,10982.0,COMPLETE,Create loan offer,2012-01-26 20:14:03,2012-01-26 18:21:40.203000+01:00,204284,15000,11.0,5,0,3,0,0
199640,10982.0,COMPLETE,Sent loan offer to client,2012-01-26 20:14:03,2012-01-26 18:21:40.203000+01:00,204284,15000,11.0,5,0,3,0,0
199646,10899.0,COMPLETE,Receive documents from client,2012-02-01 13:58:36,2012-01-26 18:21:40.203000+01:00,204284,15000,11.0,5,0,3,0,0
199684,10972.0,COMPLETE,Approve loan request,2012-02-07 09:28:06,2012-01-26 18:21:40.203000+01:00,204284,15000,11.0,5,0,3,0,0
199764,10913.0,COMPLETE,Loan requested,2012-01-26 20:29:24,2012-01-26 18:58:13.572000+01:00,204296,3000,13.0,5,0,3,0,0
199765,10913.0,COMPLETE,Create loan offer,2012-01-26 20:29:25,2012-01-26 18:58:13.572000+01:00,204296,3000,13.0,5,0,3,0,0
199766,10913.0,COMPLETE,Sent loan offer to client,2012-01-26 20:29:25,2012-01-26 18:58:13.572000+01:00,204296,3000,13.0,5,0,3,0,0
199770,10899.0,COMPLETE,Receive documents from client,2012-02-01 13:39:30,2012-01-26 18:58:13.572000+01:00,204296,3000,13.0,5,0,3,0,0
199789,10629.0,COMPLETE,Approve loan request,2012-02-09 13:33:25,2012-01-26 18:58:13.572000+01:00,204296,3000,13.0,5,0,3,0,0
199800,11181.0,COMPLETE,Loan requested,2012-01-26 19:10:56,2012-01-26 19:02:10.274000+01:00,204299,10000,13.0,5,0,3,0,0
199801,11181.0,COMPLETE,Create loan offer,2012-01-26 19:10:57,2012-01-26 19:02:10.274000+01:00,204299,10000,13.0,5,0,3,0,0
199802,11181.0,COMPLETE,Sent loan offer to client,2012-01-26 19:10:57,2012-01-26 19:02:10.274000+01:00,204299,10000,13.0,5,0,3,0,0
199808,11259.0,COMPLETE,Receive documents from client,2012-02-06 10:56:14,2012-01-26 19:02:10.274000+01:00,204299,10000,13.0,5,0,3,0,0
199814,10809.0,COMPLETE,Approve loan request,2012-02-09 13:14:49,2012-01-26 19:02:10.274000+01:00,204299,10000,13.0,5,0,3,0,0
199830,10913.0,COMPLETE,Loan requested,2012-01-26 20:38:46,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199832,10913.0,COMPLETE,Create loan offer,2012-01-26 20:38:49,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199833,10913.0,COMPLETE,Sent loan offer to client,2012-01-26 20:38:49,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199837,10913.0,COMPLETE,Cancel loan request,2012-01-26 20:40:41,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199838,10913.0,COMPLETE,Loan requested,2012-01-26 20:40:41,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199839,10913.0,COMPLETE,Create loan offer,2012-01-26 20:40:42,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199840,10913.0,COMPLETE,Sent loan offer to client,2012-01-26 20:40:42,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199844,10789.0,COMPLETE,Receive documents from client,2012-02-03 11:31:21,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199848,10138.0,COMPLETE,Cancel loan request,2012-02-09 12:48:21,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199849,10138.0,COMPLETE,Loan requested,2012-02-09 12:48:21,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199850,10138.0,COMPLETE,Create loan offer,2012-02-09 12:48:22,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199851,10138.0,COMPLETE,Sent loan offer to client,2012-02-09 12:48:22,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199855,10138.0,COMPLETE,Approve loan request,2012-02-09 12:49:44,2012-01-26 19:21:05.535000+01:00,204302,8000,13.0,13,2,3,0,1
199869,11122.0,COMPLETE,Loan requested,2012-01-26 19:53:34,2012-01-26 19:45:35.925000+01:00,204308,25000,18.0,5,0,3,0,0
199871,11122.0,COMPLETE,Create loan offer,2012-01-26 19:53:36,2012-01-26 19:45:35.925000+01:00,204308,25000,18.0,5,0,3,0,0
199872,11122.0,COMPLETE,Sent loan offer to client,2012-01-26 19:53:36,2012-01-26 19:45:35.925000+01:00,204308,25000,18.0,5,0,3,0,0
199878,11049.0,COMPLETE,Receive documents from client,2012-01-31 12:20:37,2012-01-26 19:45:35.925000+01:00,204308,25000,18.0,5,0,3,0,0
199917,10629.0,COMPLETE,Approve loan request,2012-02-14 15:00:31,2012-01-26 19:45:35.925000+01:00,204308,25000,18.0,5,0,3,0,0
199941,10932.0,COMPLETE,Loan requested,2012-01-27 15:20:40,2012-01-26 20:52:51.473000+01:00,204314,7500,30.0,9,1,4,0,0
199943,10932.0,COMPLETE,Create loan offer,2012-01-27 15:20:41,2012-01-26 20:52:51.473000+01:00,204314,7500,30.0,9,1,4,0,0
199944,10932.0,COMPLETE,Sent loan offer to client,2012-01-27 15:20:41,2012-01-26 20:52:51.473000+01:00,204314,7500,30.0,9,1,4,0,0
199948,11203.0,COMPLETE,Loan requested,2012-02-06 09:47:36,2012-01-26 20:52:51.473000+01:00,204314,7500,30.0,9,1,4,0,0
199949,11203.0,COMPLETE,Cancel loan request,2012-02-06 09:47:36,2012-01-26 20:52:51.473000+01:00,204314,7500,30.0,9,1,4,0,0
